IDEN;HOJA;MUNICIPIO;SITIO;NOMBRE;LAT;LON;PROP;CONST;PERF;ENTU;NIVEL;FENIV;GASTO;COTA;ND;DIAM1;REG;DIAM2;PBOMBEO;EPOZO;NORTE;ESTE;ACT_MASTER
LA6070033A;6245;0401;FCA COCUIZAL;;95659.0;693756.0;CRUZ LONGINO M;;110.0;110.0;91.0;  0675;;678.0;99.86;;;13.0;;P;1099932.1;430696.57;1994-01-18
LA6070034A;6245;0401;EL TUNAL;;95548.0;693749.0;ALEJO HERNANDEZ;;128.0;128.0;5.0;  1174;;696.0;10.0;;;16.0;;P;1097751.0;430905.59;1994-01-18
LA6070035A;6245;0401;EL TUNAL;VQ;95605.0;693809.0;ALEJO HERNANDEZ;;136.0;136.0;5.0;  1174;60.0;690.0;;;;16.0;;P;1098274.3;430297.53;1994-01-18
LA6070036A;6245;0401;HDA EL MILAGRO;;95931.0;693600.0;TOMAS RAMOS;;120.0;120.0;82.0;  1174;40.0;654.0;;;;12.0;;I;1104594.07;434237.32;1994-01-18
LA6070037A;6245;0401;HDA EL MILAGRO;;95931.0;693551.0;TOMAS RAMOS;;120.0;120.0;62.0;  1174;15.0;654.0;;;;12.0;;I;1104593.57;434511.34;1994-01-18
LA6070038A;6245;0401;HDA EL MILAGRO;VQ;95950.0;693556.0;TOMAS RAMOS;;80.0;80.0;2.0;  1174;;649.0;;;;12.0;;I;1105177.41;434360.17;1994-01-18
LA6070039A;6245;0401;HDA LA PALMA P251;VQ;95825.0;693543.0;ARCADIO GARCIA H;;128.0;128.0;7.0;  1174;31.0;663.0;102.9;12.0;;12.0;;P;1102566.01;434751.27;1994-01-18
LA6070040A;6245;0401;HDA LA PALMA P191;;95832.0;693544.0;ARCADIO GARCIA H;;107.0;107.0;95.49;  1174;20.0;661.0;97.32;12.0;;;;P;1102781.06;434721.2;1994-01-18
LA6070041A;6245;0401;HDA EL CARMEN P228;;95737.0;693538.0;ARTEMIO MEDINA C;;123.0;123.0;;  1174;20.0;673.2;;12.0;;;;P;1101091.46;434900.86;1994-01-18
LA6070042A;6245;0401;HDA EL CARMEN;VQ;95639.0;693535.0;ARTEMIO MEDINA C;;157.0;157.0;121.0;  1174;18.0;695.0;130.76;12.0;;;;P;1099309.89;434989.03;1994-01-18
LA6070043A;6245;0401;HDA EL CARMEN;VQ;95629.0;693536.0;ARTEMIO MEDINA C;;67.0;67.0;120.0;  1174;25.0;696.0;125.3;12.0;;;;A;1099002.81;434958.03;1994-01-18
LA6070044A;6245;0401;HDA EL CARMEN P252;VQ;95629.0;693536.0;ARTEMIO MEDINA C;;123.0;123.0;104.71;  1175;13.0;640.0;109.05;;;12.0;;P;1099002.81;434958.03;1994-01-18
LA6070045A;6245;0401;HDA LAS NIEVES;VQ;95559.0;693504.0;CABRERA DOMINGO;;161.0;161.0;133.0;  0875;;712.0;;;;16.0;;A;1098079.66;435930.85;1994-01-18
LA6070046A;6245;0401;SAN JACINTO P 137;;95806.0;693814.0;LA GUADALUPANA;;80.0;80.0;73.25;  0575;;657.0;;;;12.0;;P;1101991.0;430152.41;1994-01-18
LA6070047A;6245;0401;SAN JACINTO P 227;;95814.0;693813.0;LA GUADALUPANA;;90.0;90.0;72.72;  0575;;656.0;;;;15.0;;A;1102236.66;430183.34;1994-01-18
LA6070048A;6245;0401;HDA LAS GALIAS;VQ;95129.0;693631.0;JOSE R LARA;;36.0;36.0;0.98;  0375;18.0;815.0;20.0;;;10.0;;P;1089791.66;433266.37;1994-01-18
LA6070049A;6245;0401;HDA LAS GALIAS;VQ;95133.0;693630.0;JOSE R LARA;;36.0;36.0;;  0375;25.0;812.0;33.49;;;16.0;;P;1089914.46;433297.05;1994-01-18
LA6070050A;6245;0401;HDA LAS GALIAS;VQ;95140.0;693621.0;JOSE R LARA;60.0;32.0;32.0;16.2;040375;20.0;815.0;21.0;;;12.0;;P;1090128.96;433571.57;1994-01-18
LA6070051A;6245;0401;EL BOTIQUIN;;95943.0;693641.0;GABRIEL PEREZ M;;67.0;67.0;33.0;  1174;27.0;648.0;;;;12.0;;A;1104964.93;432989.69;1994-01-18
LA6070052A;6245;0401;FCA NEGRETE P 246;;95737.0;693448.0;SOC CASTRO ORTEGA;;150.0;150.0;112.36;  0375;;679.9;;;;16.0;;P;1101088.77;436423.34;1994-01-18
LA6070053A;6245;0401;FCA NEGRETE;VQ;95735.0;693452.0;SOC CASTRO ORTEGA;;152.0;152.0;112.2;  0375;50.0;678.4;120.59;;;16.0;;P;1101027.55;436301.44;1994-01-18
LA6070054A;6245;0401;FCA NEGRETE P 258;;95751.0;693457.0;SOC CASTRO ORTEGA;;107.0;107.0;107.3;  0575;23.0;685.0;121.84;;;16.0;;P;1101519.24;436150.05;1994-01-18
LA6070055A;6245;0401;SECTOR NEGRETE P 267;;95800.0;693445.0;HNOS MARULLO;;140.0;140.0;105.54;  0675;16.0;684.0;114.79;;;16.0;;P;1101795.03;436515.93;1994-01-18
LA6070056A;6245;0401;HDA SAN ANTONIO;VQ;95846.0;693502.0;HNOS SICILIA;;139.0;139.0;94.65;  0375;60.0;670.0;101.65;;;14.0;;I;1103208.78;436000.79;1994-01-18
LA6070057A;6245;0401;HDA SAN ANTONIO;VQ;95837.0;693513.0;HNOS SICILIA;;127.0;127.0;94.8;060375;40.0;669.0;106.4;16.0;;16.0;;I;1102932.94;435665.37;1994-01-18
LA6070058A;6245;0401;HDA EL VERAL P 248;;95911.0;693749.0;LUCIO MORALES;;;;2.0;  0875;;645.0;;;;;;A;1103985.97;430917.45;1994-01-18
LA6070059A;6245;0401;HDA EL VERAL P 276;;95915.0;693757.0;LUCIO MORALES;;100.0;100.0;5.0;  0875;;643.0;;8.0;;;;P;1104109.29;430674.1;1994-01-18
LA6070060A;6245;0401;HDA EL VERAL P 65;;95917.0;693744.0;LUCIO MORALES;;72.0;72.0;4.0;  0875;;641.0;;8.0;;;;A;1104169.96;431070.04;1994-01-18
LA6070061A;6245;0401;EL VERAL P 207;;95948.0;693802.0;CASTRO SEBASTIAN;;86.0;86.0;1.0;  0875;;637.0;;;;12.0;;P;1105123.15;430523.81;1994-01-18
LA6070062A;6245;0401;HDA QUEBRADA SECA P 235;;95810.0;693721.0;TELESFORO HERNANDEZ;;101.0;101.0;5.0;  0875;;660.0;;12.0;;;;I;1102110.79;431766.45;1994-01-18
LA6070063A;6245;0401;HDA QUEBRADA SECA P280;;95756.0;693729.0;TELESFORO HERNANDEZ;;113.0;113.0;8.0;  0875;;662.0;;12.0;;;;P;1101681.25;431522.04;1994-01-18
LA6070064A;6245;0401;HDA EL CARMEN;;95758.0;693711.0;MAXIMINO HERRERA;;;;3.0;  0875;;662.0;;;;;;P;1101741.65;432070.25;1994-01-18
LA6070065A;6245;0401;HDA EL CARMEN;;95743.0;693714.0;MAXIMINO HERRERA;;;;3.0;  0875;;663.0;;;;;;P;1101281.11;431978.04;1994-01-18
LA6070066A;6245;0401;HDA EL CARMEN;;95939.0;693604.0;MAXIMINO HERRERA;;;;7.0;  0875;;640.3;;;;;;P;1104840.0;434115.98;1994-01-18
LA6070067A;6245;0401;BARRIO PRIMERO DE MAYO P 261;;95659.0;693724.0;JUAN C MORENO;;;;104.6;  0379;;678.0;;;;;;P;1099930.26;431671.0;1994-01-18
LA6070068A;6245;0401;LA ERMITA QUIBOR;;95642.0;693742.0;INOS;;;;;  0875;;682.0;;;;;;P;1099409.15;431121.89;1994-01-18
LA6070069A;6245;0401;BARRIO PRIMERO DE MAYO P 217;;95638.0;693719.0;JUAN C MORENO;;;;109.0;  0379;;682.0;;;;14.0;;P;1099284.98;431822.04;1994-01-18
LA6070070A;6245;0401;HDA EL CAUJARAL P 265;;95625.0;693644.0;GUTIERREZ MAURICIO;73.0;143.0;143.0;98.0;  0875;83.0;690.0;112.42;;;16.0;;P;1098883.71;432887.1;1994-01-18
LA6070071A;6245;0401;HDA EL CAUJARAL;;95637.0;693645.0;GUTIERREZ MAURICIO;64.0;120.0;120.0;96.0;  0875;15.0;678.54;;;;12.0;;P;1099252.34;432857.33;1994-01-18
LA6070072A;6245;0401;HDA EL CARMEN;;95750.0;693624.0;MAXIMINO HERRERA;;;;6.0;  0875;;665.0;;;;;;P;1101493.28;433500.91;1994-01-18
LA6070073A;6245;0401;HDA SAN ANTONIO P 189;VQ;95856.0;693604.0;EUGENIO SANCHEZ;;90.0;90.0;71.62;  0875;;653.0;;;;12.0;;P;1103519.3;434113.58;1994-01-18
LA6070074A;6245;0401;HDA SAN ANTONIO;;95858.0;693558.0;EUGENIO SANCHEZ;;132.0;132.0;89.52;  0775;;646.0;;12.0;;12.0;;P;1103580.4;434296.38;1994-01-18
LA6070075A;6245;0401;HDA SAN ANTONIO P 240;;95902.0;693602.0;EUGENIO SANCHEZ;869.0;127.0;127.0;99.32;  0675;;644.6;;16.0;;12.0;;P;1103703.47;434174.81;1994-01-18
LA6070076A;6245;0401;HDA EL MILAGRO P237;;95919.0;693551.0;TOMAS RAMOS;;78.0;78.0;78.0;  0875;;658.0;;;;12.0;;P;1104225.0;434510.68;1994-01-18
LA6070077A;6245;0401;HDA EL ROSARIO P236;;95925.0;693624.0;RODRIGUEZ LZO TOMAS;;116.0;116.0;9.0;  0875;;650.0;;;;;;I;1104411.12;433506.26;1994-01-18
LA6070078A;6245;0401;HDA EL MILAGRO P187;;95941.0;693552.0;TOMAS RAMOS;;;;3.0;  0875;;655.0;;;;14.0;;P;1104900.77;434481.45;1994-01-18
LA6070079A;6245;0401;HDA LA PALMA;;95923.0;693549.0;ARCADIO GARCIA H;;;;95.0;  0875;;666.0;;;;12.0;;P;1104347.75;434571.79;1994-01-18
LA6070080A;6245;0401;HDA LA GUADALUPITA;;95914.0;693641.0;MODESTO HERRERA;;;;86.0;  0875;;650.0;;;;;;P;1104074.22;432988.04;1994-01-18
LA6070081A;6245;0401;HDA LA GUADALUPITA;;95931.0;693718.0;MODESTO HERRERA;;;;81.32;  0875;;643.0;;;;12.0;;A;1104598.46;431862.47;1994-01-18
LA6070082A;6245;0401;HDA CAUJARAL;;95649.0;693625.0;MAURICIO GUTIERREZ;;143.0;143.0;2.0;  0575;24.0;681.0;113.77;;;12.0;;P;1099619.79;433467.03;1994-01-18
LA6070083A;6245;0401;HDA EL COCUIZAL;;95707.0;693808.0;CRUZ LONGINO M;;100.0;100.0;86.95;  0875;;671.0;;;;;;A;1100178.52;430331.63;1994-01-18
LA6070084A;6245;0401;SAN JACINTO;VQ;95626.0;693800.0;LA GUADALUPANA;;;;86.0;  0775;;669.0;;;;;;I;1098918.77;430572.83;1994-01-18
LA6070085A;6245;0401;EL TUNAL;VQ;95612.0;693816.0;ALEJO HERNANDEZ;;130.0;130.0;94.0;  0875;70.0;684.0;99.06;;;16.0;;P;1098489.7;430084.78;1994-01-18
LA6070086A;6245;0401;HDA SAN ANTONIO;;95908.0;693630.0;EUGENIO SANCHEZ;;86.0;86.0;;  1174;;652.0;;;;;;P;1103889.32;433322.62;1994-01-18
LA6070087A;6245;0401;FINCA STA ELENA;;95607.0;693845.0;LORENZO PEREZ M;;87.0;87.0;2.0;  1174;;679.0;;;;;;P;1098337.84;429201.37;1994-01-18
LA6070088A;6245;0401;FINCA STA ELENA;;95554.0;693827.0;LORENZO PEREZ M;;88.0;88.0;7.0;  1174;;684.0;;;;;;P;1097937.49;429748.74;1994-01-18
LA6070089A;6245;0401;EL TUNAL;;95551.0;693858.0;CRISTOBAL VASQUEZ;;;;;  1174;;679.0;;;;;;P;1097847.19;428804.53;1994-01-18
LA6070090A;6245;0401;HDA STA ISABEL;;95837.0;693621.0;GABRIEL PEREZ M;;;;;  1174;;655.0;;;;;;P;1102936.68;433594.9;1994-01-18
LA6070091A;6245;0401;HDA STA ISABEL;;95839.0;693624.0;GABRIEL PEREZ M;;;;;  1174;;656.0;;;;;;P;1102998.27;433503.67;1994-01-18
LA6070092A;6245;0401;HDA EL VIJIADERO;;95906.0;693541.0;ARMANDO PEREZ H;;;;1.0;  0875;;656.0;;;;;;P;1103825.17;434814.43;1994-01-18
LA6070093A;6245;0401;HDA SAN ANTONIO;;95909.0;693530.0;HNOS SICILIA;;139.0;139.0;95.0;  0875;60.0;658.0;;;;;;P;1103916.71;435149.51;1994-01-18
LA6070094A;6245;;FCA EL COCUIZAL;;95711.0;693810.0;LONGINO CRUZ M;;;;1.0;  1174;;670.0;;;;;;P;1100301.49;430270.97;1994-01-18
LA6070095A;6245;;;;100000.0;693900.0;LA GUADALUPANA;;;;3.0;  1174;;621.03;;;;;;P;1105495.16;428758.64;1994-01-18
LA6070096A;6245;;;;95912.0;693851.0;LA GUADALUPANA;;;;;  1174;;643.0;;;;;;P;1104020.33;429029.77;1994-01-18
LA6070097A;6245;;HDA QDA SECA;;95754.0;693723.0;TELESFORO HERNANDEZ;;;;5.0;  1174;;662.0;;;;;;P;1101619.48;431704.62;1994-01-18
LA6070098A;6245;;HDA LA GERMANIA;;95932.0;693832.0;HNOS TORRES;;;;;  1174;;642.0;;;;;;P;1104633.49;429609.46;1994-01-18
LA6070099A;6245;0401;HDA MAGUAZI NO 2;;95547.0;693449.0;DOMINGO CABRERA;;170.0;170.0;152.0;  0276;20.0;719.1;;;;;;I;1097710.3;436386.98;1994-01-18
LA6070100A;6245;;HDA SAN ANTONIO;;95829.0;693506.0;HNOS SICILIA;;;;107.26;190783;;674.0;;;;;;P;1102686.85;435878.07;1994-01-18
LA6070101A;6245;;HDA ALTAGRACIA;;95721.0;693831.0;SOC DIAZ RAMIREZ;;;;;  0276;;660.05;;;;;;P;1100609.86;429632.1;1994-01-18
LA6070102A;6245;;HDA LAS GALIAS;;95137.0;693631.0;JOSE RAFAEL LARA;;;;;  1174;;812.0;;;;;;I;1090037.38;433266.82;1994-01-18
LA6070103A;6245;;HDA LAS GALIAS;;95140.0;693632.0;JOSE RAFAEL LARA;;;;5.0;  1174;;810.0;;;;;;P;1090129.57;433236.52;1994-01-18
LA6070104A;6245;;EL TUNAL;;95535.0;693806.0;ALEJO HERNANDEZ;;145.0;145.0;5.0;  0276;1.0;686.2;65.0;;;;;P;1097352.7;430387.13;1994-01-18
LA6070105A;6245;;FCA TIQUIRE FLORES;;95540.0;693835.0;TIQUIRE FLORES;;120.0;120.0;5.0;  0276;;679.0;;;;;;P;1097507.97;429504.29;1994-01-18
LA6070106A;6245;;HDA GUADALUPITA;;95910.0;693637.0;MODESTO HERRERA;;120.0;120.0;;  0276;25.0;649.0;;;;;;P;1103951.14;433109.6;1994-01-18
LA6070107A;6245;;HDA STA ISABEL;;95931.0;693633.0;GABRIEL M PEREZ;;;;;  1174;;636.2;;;;;;P;1104595.91;433232.58;1994-01-18
LA6070108A;6245;;SAN JACINTO;;95718.0;693511.0;ARCADIO G HERNANDEZ;;;;;  0276;;690.0;;;;;;P;1100506.44;435721.97;1994-01-18
LA6070109A;6245;;LAS PALMAS;;95719.0;693511.0;AMADO G HERNANDEZ;;;;;;;694.0;;;;;;P;1100537.15;435722.02;1994-01-18
LA6070110A;6245;;HDA EL CARMEN;;95857.0;693647.0;MAXIMINO HERRERA;;;;92.54;120783;;653.0;;;;;;P;1103552.42;432804.39;1994-01-18
LA6070111A;6245;;HDA EL CARMEN;;95647.0;693525.0;MAXIMINO HERRERA;;;;;;;696.0;;;;;;P;1099555.06;435293.97;1994-01-18
LA6070112A;6245;;HDA LA FLORENCIA;;95529.0;693835.0;PATRICIO G;;;;;;;688.0;;;;;;P;1097170.11;429503.63;1994-01-18
LA6070113A;6245;;HDA NEGRETE;;95746.0;693458.0;ELADIO PEREZ;;;;115.5;190783;;686.0;;;;;;I;1101365.73;436119.33;1994-01-18
LA6070114A;6245;;;;95503.0;693405.0;;;;;;;;746.0;;;;;;P;1096356.58;437724.58;1994-01-18
LA6070115A;6245;;;;95456.0;693405.0;;;;;;;;760.0;;;;;;P;1096141.58;437724.21;1994-01-18
LA6070116A;6245;;;;95806.0;693714.0;;;;;;;;;;;;;;P;1101987.53;431979.36;1994-01-18
LA6070117A;6245;;HDA LA GERMANIA;;95926.0;693828.0;MARIO TORRES P;;;;68.86;210783;;642.0;;;;;;A;1104448.97;429730.89;1994-01-18
LA6070118A;6245;;HDA EL DIVIDIVAL;;95755.0;693936.0;J REMIGIO G;;;;;;;649.0;;;;;;P;1101658.04;427654.91;1994-01-18
LA6070120A;6245;;;;;;;;;;;;;;;;;;;P;;;1994-01-18
LA6070121A;6245;;SAN JACINTO;;95830.0;693810.0;LA GUADALUPANA;;;;;;;654.0;;;;14.0;;P;1102727.91;430275.63;1994-01-18
LA6070122A;6245;;HDA PLAYA BONITA;;95428.0;693854.0;J M TRUJILLO;;;;70.0;000584;30.0;690.0;;;;;;P;1095297.67;428921.37;1994-01-18
LA6070123A;6245;;;;95327.0;693333.0;;;;;;;;820.0;;;;;;P;1093406.41;438694.14;1994-01-18
LA6070124A;6245;;;;95421.0;693343.0;;;;;;;;775.0;;;;;;P;1095065.46;438392.38;1994-01-18
LA6070125A;6245;;HDA LA PONDEROSA;;95421.0;693922.0;PEDRO ROA;;;;;;;680.0;;;;;;P;1095084.34;428068.21;1994-01-18
LA6070126A;6245;;LAS GALIAS;;95146.0;693628.0;JOSE R LARA;;;;;;;803.0;;;;;;P;1090313.63;433358.69;1994-01-18
LA6070127A;6245;;QUIBOR ESTADO LARA;;95511.0;693541.0;EDILIO COLINA;;;;;;;705.0;;;;;;P;1096607.4;434801.48;1994-01-18
LA6070128A;6245;;;;;;;;;;;;;681.0;;;;;;P;;;1994-01-18
LA6070PN;6245;;;;95744.0;693451.0;;;;;;;;;;;;;;P;1101303.92;436332.37;1994-01-18
LA6070SN;6245;;;;95556.0;693758.0;;;;;;;;;;;;;;P;1097997.23;430631.98;1994-01-18
LA6070SN16;6245;;;;95500.0;693901.0;;;;;;;;;;;;;;P;1096280.94;428710.11;1994-01-18
LA6070SN49;6245;;;;95331.0;693958.0;;;;;;;;;;;;;;P;1093550.81;426968.76;1994-01-18
LA6070SNA1;6245;;;;95823.0;693544.0;;;;;;;;;;;;;;P;1102504.63;434720.71;1994-01-18
LA6071001A;6245;;CIMARRONA;;95330.0;694700.0;LA MUNICIPALIDAD;;;;;  1170;;;;;;;;P;1093548.02;414115.95;1994-01-18
LA6071002A;6245;0501;BORO SANTA TERESA;;95340.0;694812.0;LA MUNICIPALIDAD;;;;13.0;  1170;;;13.8;;;;;P;1093860.39;411923.77;1994-01-18
LA6071003A;6245;0501;CASERIO CUJISAL;;95434.0;694741.0;LA MUNICIPALIDAD;;;;;  1170;;;;;;;;P;1095516.74;412871.9;1994-01-18
LA6071004A;6245;0501;LOS DOS CAMINOS NO 889;;95243.0;694133.0;OPEYMAC;570.0;36.0;36.0;10.6;  0770;11.0;;14.4;;;8.0;;P;1092082.41;424072.34;1994-01-18
LA6071005A;6245;0501;CASERIO YAGARE NO 878;;95130.0;694208.0;OPEYMAC;370.0;31.0;31.0;;  0171;;;;;;;;P;1089842.48;423001.61;1994-01-18
LA6071006A;6245;0501;LOS CERRITOS NO 876;;95212.0;694712.0;OPEYMAC;270.0;27.0;27.0;2.0;  0270;;;11.0;;;8.0;;P;1091153.11;413744.82;1994-01-18
LA6071007A;6245;;;;95259.0;694051.0;;;;;;;;;;;;;;P;1092571.21;425352.57;1994-01-18
LA6072001A;6245;0702;CURARIGUA;;95818.0;695642.0;ACUERUR SAS;465.0;29.5;29.5;5.0;  1170;4.0;663.0;15.0;;;8.0;;P;1102440.25;396414.72;1994-01-18
LA6072002A;6245;0702;CURARIGUA HDA LA CANDELARIA;;95918.0;695532.0;HUGO OROPEZA;;;;;  1170;;667.0;;;;;;P;1104277.19;398551.44;1994-01-18
LA6073001A;6145;0701;HDA MONTEVIDEO 2;;95210.0;700815.0;ALEJANDRO RIERA;;49.0;47.5;3.0;  1170;31.0;553.0;16.5;10.0;;;;P;1091202.42;375272.94;1994-01-18
LA6073002A;6145;0701;HDA SICARIGUA;;95725.0;700550.0;SICARIGUA CA;;;;;  1170;;542.0;;;;;;P;1100863.71;379721.83;1994-01-18
LA6073003A;6145;0701;LAS PALMITAS;;95607.0;701304.0;EJEC DEL ESTADO;369.0;5.0;5.0;;  0171;;;;;;;;P;1098513.81;366495.87;1994-01-18
LA6073004A;6145;0701;LAS PALMITAS 856;;95138.0;701618.0;EJEC DEL ESTADO;469.0;60.0;60.0;;  0171;;;;;;;;P;1090272.43;360555.64;1994-01-18
LA6073005A;6145;;HDA SICARIGUA;;95630.0;700700.0;MARIO OROPEZA;;;;8.0;  0378;;;;;;;;P;1099181.35;377584.38;1994-01-18
LA6073006A;6145;;HDA SICARIGUA;;95615.0;700720.0;MARIO OROPEZA;;;;5.0;  0378;;;15.0;;;;;P;1098722.63;376973.71;1994-01-18
LA6073007A;6145;;HDA SICARIGUA;;95600.0;700740.0;MARIO OROPEZA;;;;4.0;  0378;;;;;;;;P;1098263.93;376363.03;1994-01-18
LA6073008A;6145;;HDA SICARIGUA;;95635.0;700730.0;MARIO OROPEZA;;;;4.0;  0378;;;22.0;;;;;P;1099338.02;376671.24;1994-01-18
LA6073009A;6145;;HDA SICARIGUA;;95625.0;700640.0;MARIO OROPEZA;;;;;  0378;;;;;;;;P;1099025.71;378192.97;1994-01-18
LA6073010A;6145;0711;CERRO GORDO REF 64;;95055.0;700950.0;NESTOR RIERA;;18.0;18.0;10.8;  1277;;;;;;6.0;;P;1088908.52;372371.01;1994-01-18
LA6074001A;6145;0711;EL EMPEDRADO 1;;95228.0;701645.0;LA MUNICIPALIDAD;;;;;  1170;;970.0;;12.0;;;;P;1091811.54;359738.98;1994-01-18
LA6074002A;6145;0711;PIE DE CUESTA P 2;;95320.0;701420.0;ACUERUR SAS;;40.0;40.0;27.0;  1170;2.0;565.0;;14.0;;8.0;;P;1093392.28;364162.04;1994-01-18
LA6074003A;6145;0711;BORAURE LA CAIMANA P2 REF 132;;95620.0;701240.0;ORLANDO ALVARES;;;;27.72;  1277;;530.0;;;;12.0;;P;1098910.48;367228.29;1994-01-18
LA6074004A;6145;0711;LOS MOROCHOS NO MAC 386,390,72;;95440.0;701338.0;RICARDO MELENDEZ;;;;;  1170;;532.0;;;;;;P;1095845.07;365450.47;1994-01-18
LA6074005A;6145;0711;HDA LOS CAÑOS NO MAC 308,307;;95115.0;701154.0;RICARDO RIERA;;;;;  1170;;543.0;;;;;;P;1089536.21;368595.61;1994-01-18
LA6074006A;6145;0711;EL EMPEDRADO;;95210.0;701633.0;LA COMUNIDAD;169.0;38.0;38.0;;  0571;;;;;;;;P;1091257.19;360102.42;1994-01-18
LA6074007A;6145;;EL PICUDO OPERACION 48;;95406.0;701718.0;IAN;966.0;110.0;110.0;;  0571;;;;;;;;P;1094825.92;358745.32;1994-01-18
LA6074008A;6145;0711;VILLA DEL CARMEN NO 3 REF 114;;95040.0;701330.0;ADOLFO ALVAREZ;;;;17.78;  1177;;;20.96;;;16.0;;P;1088471.64;365667.1;1994-01-18
LA6074009A;6145;0711;VILLA DEL CARMEN NO 1 REF 116;;95030.0;701310.0;ADOLFO ALVAREZ;;;;22.95;  1077;15.0;;24.6;;;;;P;1088162.23;366275.29;1994-01-18
LA6074010A;6145;0711;VILLA DEL CARMEN NO 2 REF 115;;95035.0;701320.0;ADOLFO ALVAREZ;;;;15.15;  1177;;;26.6;;;16.0;;P;1088316.93;365971.19;1994-01-18
LA6074011A;6145;0711;LOS MOROCHOS LUCIANO 1 REF 120;;95320.0;701325.0;IAN;;;;21.63;  1177;28.0;;37.5;;;16.0;;P;1093386.1;365837.41;1994-01-18
LA6074012A;6145;0711;LA CEIBA II NO 2 REF 121;;95340.0;701300.0;IAN;;;;21.0;  1177;20.0;;31.68;;;;;P;1093997.69;366601.19;1994-01-18
LA6074013A;6145;0711;LA GARRAPATA NO 4 REF 162;;95355.0;701225.0;IAN;;;;33.0;  1177;33.0;;;;;10.0;;P;1094454.59;367668.98;1994-01-18
LA6074014A;6145;0711;LA GARRAPATA NO 3 REF 122;;95410.0;701225.0;IAN;;;;;  1177;24.0;;;;;;;P;1094915.38;367670.65;1994-01-18
LA6074015A;6145;0711;LOS PALONES NO 6 REF 124;;95410.0;701210.0;IAN;;;;;  1177;38.0;;19.85;;;;;P;1094913.72;368127.54;1994-01-18
LA6074016A;6145;0711;EL CRUCE NO 9 REF 164;;95415.0;701215.0;IAN;;;;;  1177;;;;;;;;P;1095067.87;367975.8;1994-01-18
LA6074017A;6145;0711;LAS CULEBRAS NO 7 REF 163;;95410.0;701200.0;IAN;;;;25.75;  1177;26.0;;38.0;;;;;P;1094912.62;368432.14;1994-01-18
LA6074018A;6145;0711;LOS MOROCHOS 2 NO 4 REF 190;;95500.0;701300.0;IAN;;100.0;100.0;22.83;  1177;;;;;;14.0;;P;1096455.2;366610.17;1994-01-18
LA6074019A;6145;0711;LOS MOROCHOS 2 NO 1 REF 191;;95520.0;701300.0;IAN;;90.0;90.0;32.33;  1177;;;;;;10.0;;P;1097069.57;366612.41;1994-01-18
LA6074020A;6145;0711;LOS MOROCHOS 2 NO 2 REF 192;;95525.0;701300.0;IAN;;100.0;100.0;33.81;  1177;;;;;;12.0;;P;1097223.17;366612.98;1994-01-18
LA6074021A;6145;0711;ASENT LOS MOROCHOS NO 3 REF193;;95525.0;701315.0;IAN;;100.0;100.0;27.17;  1177;;;;;;12.0;;P;1097224.84;366156.1;1994-01-18
LA6074022A;6145;0711;GRANJA BORAURE NO 1 REF 175;;95745.0;701435.0;ADOLFO ALVAREZ;;;;48.5;  1177;8.0;;58.79;;;12.0;;P;1101534.56;363735.57;1994-01-18
LA6074023A;6145;0711;GRANJA BORAURE NO 2 REF 176;;95725.0;701425.0;ADOLFO ALVAREZ;;;;48.0;  1177;;;70.76;;;16.0;;P;1100919.04;364037.81;1994-01-18
LA6074024A;6145;0711;GRANJA BORAURE;;95715.0;701420.0;ADOLFO ALVAREZ;;;;;  1177;;;;;;15.0;;P;1100611.27;364188.94;1994-01-18
LA6074025A;6145;0711;GRANJA BORAURE NO 3 REF 177;;95750.0;701420.0;ADOLFO ALVAREZ;;;;54.34;  1177;;;;;;14.0;;P;1101686.45;364192.96;1994-01-18
LA6074026A;6145;0711;GRANJA BORAURE NO 1 REF 143;;95845.0;701410.0;ADOLFO ALVAREZ;;;;;  1077;10.0;;;;;12.0;;P;1103374.86;364503.82;1994-01-18
LA6074027A;6145;0711;GRANJA BORAURE NO 2 REF 144;;95850.0;701340.0;ADOLFO ALVAREZ;;;;59.41;  1177;;;;;;14.0;;P;1103525.05;365417.98;1994-01-18
LA6074028A;6145;0711;GRANJA BORAURE NO 3 REF 146;;95915.0;701325.0;ADOLFO ALVAREZ;;;;59.87;  1077;;;;;;12.0;;P;1104291.34;365877.61;1994-01-18
LA6074029A;6145;0711;GRANJA BORAURE NO 4 REF 147;;95945.0;701315.0;ADOLFO ALVAREZ;;;;;  1177;;;;;;12.0;;P;1105211.78;366185.54;1994-01-18
LA6074030A;6145;0711;BORAURE CAÑO HONDO 1 REF 141;;195825.0;701335.0;ORLANDO ALVAREZ;;;;44.3;  1177;41.0;;72.77;;;16.0;;P;2209058.0;371679.12;1994-01-18
LA6074031A;6145;0711;BORAURE CAÑO HONDO 4 REF 145;;95810.0;701325.0;ORLANDO ALVAREZ;;;;53.42;  1177;;;;;;12.0;;P;1102294.6;365870.22;1994-01-18
LA6074032A;6145;0711;BORAURE CAÑO HONDO REF 179;;95845.0;701310.0;ORLANDO ALVAREZ;;;;45.7;  1177;18.0;;60.65;;;;;P;1103368.08;366331.0;1994-01-18
LA6074033A;6145;0711;BORAURE CAÑO HONDO 2 REF 140;;95820.0;701300.0;ORLANDO ALVAREZ;;;;42.1;  1177;25.0;;50.43;;;16.0;;P;1102598.98;366632.7;1994-01-18
