"IDEN";"HOJA";"MUNICIPIO";"SITIO";"NOMBRE";"LAT";"LON";"PROP";"CONST";"PERF";"ENTU";"NIVEL";"FENIV";"GASTO";"COTA";"ND";"DIAM1";"REG";"DIAM2";"PBOMBEO";"EPOZO";"NORTE";"ESTE";"ACT_MASTER"
"AN5538005C";"7343";"0601";"BAR REST RIO CACHAMA";;"090545";"641905";"SANTAELLA LUIS";;;"  15.0";"  10.40";"  1284";"  1";" 250.00";;;;;;;"1005721.99";" 355147.62";18/1/1994 0:00:00
"AN5538006X";"7343";"0601";"CPO GUICO";;"090315";"641005";"MARNR";;;;"  33.30";"  0185";;" 281.00";;;;;;;"1001057.89";" 371619.91";18/1/1994 0:00:00
"AN5538006Y";"7343";"0601";"CPO GUICO";;"090315";"641005";"MARNR";;;;;;;" 281.00";;;;;;;"1001057.89";" 371619.91";18/1/1994 0:00:00
"AN5538007A";"7343";"0601";"BAJO HONDO";;"090255";"641750";"ACUERUR";"0581";"  80.0";;;;"  8";" 300.00";;;;"  8";;;"1000491.60";" 357418.90";18/1/1994 0:00:00
"AN5538018A";"7343";"0601";"BARBONERO";;"090830";"641125";"ACUERUR";"0683";" 135.0";;;;"  8";" 244.00";;;;"  8";;;"1010741.72";" 369208.93";18/1/1994 0:00:00
"AN5538009A";"7343";"0601";"CACHAMA";;"090415";"641930";"ACUERUR";"0977";" 120.0";;"  40.00";"  1284";"  4";" 266.00";;;;"  8";;;"1002960.09";" 354374.21";18/1/1994 0:00:00
"AN5538010A";"7343";"0601";"FCA ALTOS DE REYES";;"090350";"641115";"GARCIA RAFAEL";"0988";;"   2.0";;"  1184";;" 269.00";;;;" 12";;;"1002139.90";" 369486.00";18/1/1994 0:00:00
"AN5538011R";"7343";;;;"090750";"641105";;;;;;;;;;;;;;;"1009511.02";" 369815.44";18/1/1994 0:00:00
"AN5538012A";"7343";"0601";"AGRO LA LOMITA";;"090945";"641030";"CANTORE ERNESTO";"0782";" 100.0";;;;" 10";" 254.00";;;;"  8";;;"1013040.00";" 370895.44";18/1/1994 0:00:00
"AN5538013A";"7343";"0601";"AGRO LA LOMITA";;"090955";"641040";"CANTORE ERNESTO";"1184";" 100.0";;;;" 20";" 255.00";;;;" 10";;;"1013348.17";" 370591.19";18/1/1994 0:00:00
"AN5539001A";"7343";"0601";"CERCPOZO PET CHVR 51";;"090020";"642305";"MOBIL 1030";"0872";;;;"  0872";;;;;;;;;" 995765.52";" 347781.75";18/1/1994 0:00:00
"AN5539018M";"7343";"0601";"400 MTS EST GAS CHVR";;"090010";"642030";;;;;;"  0972";;;;;;;;;" 995440.70";" 352514.43";18/1/1994 0:00:00
"AN5539002A";"7343";"0601";"FDO TASCABANA";;"090200";"642420";"GANTEAUME OSCAR";;"  42.0";;"  15.00";"  0872";" 18";;;;;;;;" 998846.21";" 345502.99";18/1/1994 0:00:00
"AN5539003A";"7343";"0201";"HDA CHAGUARAMAS";;"090934";"642934";"GUZMAN ANTONIO";;"  60.0";;"  22.10";"  1284";;" 300.00";;;;"  6";;;"1012831.56";" 335971.07";18/1/1994 0:00:00
"AN5539004A";"7343";"0601";"MAPIRICURE";;"090615";"642400";"ACUERUR";"0277";"  80.0";;"  14.00";"  1284";"  3";" 285.00";;;;"  8";;;"1006677.36";" 346143.94";18/1/1994 0:00:00
"AN5539005A";"7343";"0601";"HDA LA PERDIDA-MAPIR";;"090920";"642935";"PAOLO TINE";"0177";" 190.0";;"  14.00";"  0877";" 95";;"  34.00";;;;;;"1012401.59";" 335938.76";18/1/1994 0:00:00
"AN5539006A";"7343";"0601";"TASCABANA";;"090440";"642215";"ACUERUR";"0276";" 111.0";;"  14.00";"  1284";"  5";" 276.00";;;;"  8";;;"1003746.76";" 349338.83";18/1/1994 0:00:00
"AN5539007C";"7343";"0601";"VIA CPO MAPIRE";;"090910";"642130";"JIMENEZ JUAN";;;"  14.0";"  11.10";"  1284";"  1";" 287.00";;;;;;;"1012035.76";" 350744.05";18/1/1994 0:00:00
"AN5539008Q";"7343";"0601";"HTO EL TRANQUERO";;"090645";"642215";"YANES ALFREDO";;;;;;"  2";;;;;;;;"1007586.67";" 349353.36";18/1/1994 0:00:00
"AN5539009A";"7343";"0601";"HARAS 5 ESTRELLAS";;"090100";"642520";"IZQUIERDO ENRIQU";;"  45.0";;"  16.90";"  1284";"  1";" 295.00";;;;"  4";;;" 997010.12";" 343663.47";18/1/1994 0:00:00
"AN5539010A";"7343";"0601";"TASCABANA";;"090405";"642215";"IAN";;"  50.0";;"  17.40";"  1284";"  4";" 274.00";;;;"  8";;;"1002671.58";" 349334.77";18/1/1994 0:00:00
"AN5539011Q";"7343";"0601";"HTO EL TRANQUERO";;"090620";"642145";;;;;;"  1284";;" 250.00";;;;;;;"1006815.23";" 350266.42";18/1/1994 0:00:00
"AN5539012R";"7343";"0601";"HTO EL TRANQUERO";;"090615";"642225";;;;;;;;" 250.00";;;;;;;"1006666.24";" 349044.54";18/1/1994 0:00:00
"AN5539013R";"7343";;"FDO TRIPLE M";;"090305";"642605";"MAYORCA CARLOS";;;;;;" 30";" 275.00";;;;;;;"1000855.49";" 342304.25";18/1/1994 0:00:00
"AN5539014R";"7343";"0601";"RANCHO TRIPLE M";;"090330";"642545";"MAYORCA CARLOS";;;;;;"  8";" 265.00";;;;;;;"1001621.09";" 342918.02";18/1/1994 0:00:00
"AN5539015A";"7343";"0601";"FDO TRIPLE M";;"090330";"642615";"MAYORCA CARLOS";;"  60.0";;"   5.40";"  1284";"  2";" 276.00";;;;"  8";;;"1001624.69";" 342001.90";18/1/1994 0:00:00
"AN5539016R";"7343";"0601";"FDO TRIPLE M";;"090240";"642635";"MAYORCA CARLOS";;;;;;" 50";" 268.00";;;;;;;"1000091.11";" 341385.07";18/1/1994 0:00:00
"AN5539017C";"7343";"0601";"BALNEARIO CRIOLLITO";;"090345";"642555";"FAMILIA GUARISMA";;;"   6.0";"   5.00";"  0185";;" 275.00";;;;;;;"1002083.09";" 342614.46";18/1/1994 0:00:00
"AN5635001A";"7443";"0601";"CPO MATA ARGA 12";;"091010";"634630";"TEXACO";;;;;"  0972";;;;;;;;;"1013688.73";" 414850.81";18/1/1994 0:00:00
"AN5635003Q";"7443";"0601";"QDA JUASJUAS";;"091150";"634605";;;;;;"  0972";;;;;;;;;"1016758.46";" 415620.41";18/1/1994 0:00:00
"AN5636001A";"7443";"0601";"FDO MORICHITO";;"091017";"635707";"DR  GUZMAN";"0671";"  85.0";;"  26.00";"  0670";"  7";;"  40.00";;;;;;"1013950.43";" 395408.95";18/1/1994 0:00:00
"AN5637001A";"7343";;"HTO SN RAFAEL";;"091250";"640420";"N GUEVARA";;;;;"  1072";;;;;;;;;"1018687.22";" 382206.58";18/1/1994 0:00:00
"AN5637006Q";"7343";;"MATA NEGRA";;"091340";"640630";;;;;;"  0972";;;;;;;;;"1020235.13";" 378243.74";18/1/1994 0:00:00
"AN5637007R";"7343";"0701";"RIO GUANIPA";;"091140";"640140";;;;;;"  0972";;;;;;;;;"1016522.78";" 387083.55";18/1/1994 0:00:00
"AN5637002C";"7343";;"HTO LA VICTORIA";;"091120";"640100";"ERNESTO PEREZ B";;;"  11.0";;"  0972";;;;;;;;;"1015904.99";" 388302.65";18/1/1994 0:00:00
"AN5637008Q";"7343";;"QDA DOMINO";;"091220";"640120";;;;;;"  0972";;;;;;;;;"1017749.67";" 387697.47";18/1/1994 0:00:00
"AN5638001A";"7343";"0601";"HTO LA PASCUALITA";;"091428";"641703";"LUIS A SABINO";;"  73.0";;"  33.00";"  0570";;;;;;;;;"1021774.31";" 358929.95";18/1/1994 0:00:00
"AN5638003R";"7343";;"RIO MAPIRITO";;"091200";"641010";;;;;;"  0972";;;;;;;;;"1017184.82";" 371519.45";18/1/1994 0:00:00
"AN5638002A";"7343";;"HTO EL MACO CANTAURA";;"091812";"641823";"AUGUSTO MONTIEL";;"  43.0";;"  12.00";"  0571";"  2";" 226.80";"  15.00";;;;;;"1028664.19";" 356513.64";18/1/1994 0:00:00
"AN5638004R";"7343";;"RIO ARAIBEL";;"091010";"641010";;;;;;"  0972";;;;;;;;;"1013805.94";" 371508.44";18/1/1994 0:00:00
"AN5639001A";"7343";"0101";"SN  JOAQUIN";;"091950";"642850";"HNOS CENTENO L";;"  40.0";;;"  0972";;" 162.00";;;;;;;"1031750.09";" 337392.94";18/1/1994 0:00:00
"AN5639002A";"7343";"0101";"SN JOAQUIN ACEQUIA";;"091901";"642815";"ACUERUR";;"  72.0";;"   6.00";"  0571";;" 187.50";;;;;;;"1030240.30";" 338454.67";18/1/1994 0:00:00
"AN5639003A";"7343";"0101";"PARC 34 SN JOAQUIN";;"091915";"642505";"ACUERUR";;" 128.0";" 104.0";"   1.00";"  0571";"  5";" 185.50";;;;;;;"1030646.72";" 344254.26";18/1/1994 0:00:00
"AN5639004A";"7343";"0601";"CANTAURA C NVO MUNDO";;"091810";"642052";"INOS";;" 152.0";;;"  0571";" 24";" 231.60";;;;;;;"1028619.78";" 351966.70";18/1/1994 0:00:00
"AN5639005A";"7343";"0601";"BANCO ZAMURO CANTAUR";;"091758";"642045";"INOS";;;;"  37.00";"  0971";" 30";;;;;;;;"1028250.33";" 352178.91";18/1/1994 0:00:00
"AN5639006A";"7343";"1010";"SN JOAQUIN LOS CANOS";;"091845";"642845";"LA COMUNIDAD";;;;"   7.00";"  0571";;" 187.60";;;;;;;"1029752.58";" 337537.16";18/1/1994 0:00:00
"AN5639007A";"7343";"0601";"CALLE GUEVARA Y LIRA";;"091800";"642055";"INOS";;" 152.0";;"  45.00";"  0972";" 20";" 240.80";;;;;;;"1028312.93";" 351873.99";18/1/1994 0:00:00
"AN5639008A";"7343";"0601";"CANTAURA";;"091345";"642050";"ANTONIO ALEMAN";;"  64.0";;"  24.00";"  0972";"  4";;"  32.00";;;;;;"1020478.94";" 351996.90";18/1/1994 0:00:00
"AN5639009A";"7343";"0101";"LOS CANOS";;"091820";"642910";"ACUERUR";;;;"  10.00";"  0972";;;;;;;;;"1028987.75";" 336771.03";18/1/1994 0:00:00
"AN5639010A";"7343";"0101";"LOS CANOS";;"091820";"642930";"ACUERUR";;;;"   7.00";"  0972";;;;;;;;;"1028990.32";" 336160.70";18/1/1994 0:00:00
"AN5639011A";"7343";"0101";"SN JOAQUIN";;"091950";"642910";"MOBIL CA";;;;;"  0972";;;;;;;;;"1031752.65";" 336782.65";18/1/1994 0:00:00
"AN5639012A";"7343";"0101";"SN JOAQUIN";;"091940";"642900";"MOBIL CA";;;;;"  0972";;;;;;;;;"1031444.16";" 337086.50";18/1/1994 0:00:00
"AN5639013A";"7343";"0101";"SN JOAQUIN";;"091950";"642840";"MOBIL CA";;;;;"  0972";;;;;;;;;"1031748.81";" 337698.08";18/1/1994 0:00:00
"AN5639014A";"7343";"0101";"SN JOAQUIN";;"091940";"642830";"MOBIL CA";;;;;"  0972";"  3";;;;;;;;"1031440.33";" 338001.94";18/1/1994 0:00:00
"AN5639015A";"7343";"0101";"SN JOAQUIN";;"091920";"642820";"MOBIL CA";;;;;"  0972";;;;;;;;;"1030824.64";" 338304.53";18/1/1994 0:00:00
"AN5639016A";"7343";"0101";"SN JOAQUIN";;"091915";"642830";"MOBIL CA";;;;;"  0972";;;;;;;;;"1030672.30";" 337998.74";18/1/1994 0:00:00
"AN5639017A";"7343";"0101";"SN JOAQUIN";;"091920";"642850";"MOBIL CA";;;;;"  0972";;;;;;;;;"1030828.46";" 337389.07";18/1/1994 0:00:00
"AN5639018A";"7343";"0101";"SN JOAQUIN";;"091930";"642850";"MOBIL CA";;;;;"  0972";;;;;;;;;"1031135.67";" 337390.36";18/1/1994 0:00:00
"AN5639019A";"7343";"0101";"CARZN PARC SN JOAQUIN";;"091940";"642620";"IAN";;"  40.0";;"   2.00";"  0972";;;;;;;;;"1031423.97";" 341968.80";18/1/1994 0:00:00
"AN5639020A";"7343";"0101";"CARZS PARC SN JOAQUIN";;"091800";"642620";"IAN";;" 118.0";" 118.0";"  18.00";"  0972";;;;;;;;;"1028351.93";" 341956.31";18/1/1994 0:00:00
"AN5639021A";"7343";"0101";"PARC SN JOAQUIN";;"091820";"642545";"IAN";;"  21.0";;;"  0972";;;;;;;;;"1028962.01";" 343026.86";18/1/1994 0:00:00
"AN5639022A";"7343";"0601";"BCO EL ZAMURO CANTAURA";;"091735";"642110";"INOS";;;;;"  0972";;;;;;;;;"1027546.69";" 351413.32";18/1/1994 0:00:00
"AN5639023A";"7343";"0601";"BCO EL ZAMURO CANTAURA";;"091750";"642100";"INOS";;;;;"  0972";;;;;;;;;"1028006.32";" 351720.24";18/1/1994 0:00:00
"AN5639024A";"7343";"0601";"REST EL MEREY";;"091310";"642130";"FREITES RAMO";"0674";"  75.0";;;"  1284";"  1";" 274.00";;;;"  4";;;"1019408.39";" 350771.95";18/1/1994 0:00:00
"AN5640001A";"7243";;"HDA MANATI STA ANA";;"091812";"643730";"C RODRIGUEZ";"0270";"  32.0";;"  10.00";"  0270";;" 114.10";;;;;;;"1028808.97";" 321511.13";18/1/1994 0:00:00
"AN5640002A";"7243";;"HDA BELLA VISTA";;"091910";"643702";"JOSE ROJAS";;"  65.0";;"  14.00";"  1270";"  2";" 155.50";;;;;;;"1030586.99";" 322373.79";18/1/1994 0:00:00
"AN5640003A";"7243";;"PUEBLO NVO STA ANA";;"091757";"643531";"ACUERUR SAS";;;;;"  1270";;" 160.00";;;;;;;"1028331.65";" 325140.76";18/1/1994 0:00:00
"AN5640004A";"7243";;"FDO ALTAVISTA";;"091825";"643700";"MARIO FAOLI";;;;;"  0972";;;;;;;;;"1029204.18";" 322428.51";18/1/1994 0:00:00
"AN5640005A";"7243";;"PUEBLO NUEVO";;"091800";"643600";"ACUERUR";;;;;"  1072";;;;;;;;;"1028427.80";" 324256.13";18/1/1994 0:00:00
"AN5640006A";"7243";;"ALTAGRACIA";;"091800";"643510";"ACUERUR";;;;;"  1072";;;;;;;;;"1028420.94";" 325782.06";18/1/1994 0:00:00
"AN5736002A";"7444";;"HTO MESA PELONA";;"092658";"635825";"DOLORES FIGUERA";;"  62.0";;"  30.00";"  1272";;;;;;;;;"1044702.98";" 393112.73";18/1/1994 0:00:00
"AN5738001A";"7344";;"HTO EL ACEITE";;"092931";"641841";"DR D CALDERON";;"  45.0";;;"  0571";;" 306.60";;;;;;;"1049524.45";" 356042.35";18/1/1994 0:00:00
"AN5738002A";"7344";;"HTO LOS MANGOS";;"092910";"641800";"DR D CALDERON";;"  40.0";;;"  0571";;" 310.00";;;;;;;"1048874.65";" 357290.35";18/1/1994 0:00:00
"AN5738003A";"7344";;"HTO VIEJO";;"092854";"641630";"ISABEL GUILLENT";;"  54.0";;"  14.00";"  0571";;" 295.00";;;;;;;"1048372.98";" 360033.40";18/1/1994 0:00:00
"AN5738004A";"7344";;"HTO LAS MARIAS";;"092555";"641733";"RAFAEL PEREZ";;"  42.0";;;"  0571";"  2";" 278.70";;;;;;;"1042881.39";" 358091.60";18/1/1994 0:00:00
"AN5738005A";"7344";;"HTO MARA";;"092754";"641810";"GUILLENT FARINOS";;"  55.0";;;"  0571";;" 286.00";;;;;;;"1046541.14";" 356976.63";18/1/1994 0:00:00
"AN5738006A";"7344";;"HTO CAMORUCO";;"092545";"641502";"ANDRES MARINI";;"  36.0";;"  20.00";"  0571";"  2";" 307.70";;;;;;;"1042557.45";" 362696.45";18/1/1994 0:00:00
"AN5738007A";"7344";;"HTO LAS MARIAS";;"092600";"642600";"SR PEREZ";;;;"  15.00";"  0972";;;;;;;;;"1043095.29";" 342626.69";18/1/1994 0:00:00
"AN5739001A";"7344";;"PORTERO ALEMAN";;"092911";"642953";"SIMON R NATERA O";;"  70.0";;"  15.00";"  0571";"  3";" 160.00";;;;;;;"1048992.90";" 335544.20";18/1/1994 0:00:00
"AN5739002A";"7344";;"FINCA LA FLORIDA";;"092702";"642550";"INOS";;" 111.0";;"  35.00";"  1270";" 30";" 219.30";;;;;;;"1044998.71";" 342939.54";18/1/1994 0:00:00
"AN5739003A";"7344";;"CALLE CAGIGAL ANACO";;"092540";"6428";"D HERNANDEZ";;"  60.0";;;"  1270";"  6";" 221.50";;;;;;;"1042496.06";" 338963.51";18/1/1994 0:00:00
"AN5739004A";"7344";;"VIENTO FRESCO ANACO";;"092630";"642715";"INOS";;"  67.0";;"  18.00";"  0972";" 16";" 216.10";;;;;;;"1044026.37";" 340342.66";18/1/1994 0:00:00
"AN5739005A";"7344";;"LOS PILONES ANACO";;"092832";"642416";"MGO";;;;;"  0972";;;;;;;;;"1047751.89";" 345817.97";18/1/1994 0:00:00
"AN5739006A";"7344";;"HTO LAS DELICIAS";;"092616";"642032";"LUIS ROJAS";;;;;"  0571";;" 252.50";;;;;;;"1043547.07";" 352633.96";18/1/1994 0:00:00
"AN5739007A";"7344";;"FINCA LA FLORIDA";;"092650";"642605";"INOS";;"  84.0";;;"  0571";" 36";;;;;;;;"1044631.95";" 342480.48";18/1/1994 0:00:00
"AN5739008A";"7344";;"VIENTO FRESCO ANACO";;"102650";"642645";"INOS";;;;;"  0972";;;;;;;;;"1155234.86";" 341742.53";18/1/1994 0:00:00
"AN5739009A";"7344";;"CALLE CAGIGAL ANACO";;"092500";"642755";"D HERNANDEZ";;;;;"  0972";;" 221.50";;;;;;;"1041266.58";" 339110.90";18/1/1994 0:00:00
"AN5740001C";"7244";;"CHOROCHORO";;"092115";"643252";"JESUS MAITA";"0571";"  17.0";;"  14.00";"  0571";;" 147.50";"  16.00";;;;;;"1034393.10";" 330019.80";18/1/1994 0:00:00
"AN5740002C";"7244";;"PTE GUARI SN JOAQUIN";;"092116";"643157";"MARIA MEDINA";"0571";"   5.0";;"   4.00";"  0571";;" 151.60";;;;;;;"1034416.49";" 331698.16";18/1/1994 0:00:00
"AN5740003A";"7244";;"HDA EL TORO";;"092646";"643046";"R HERNANDEZ";"0571";"  50.0";;"  17.00";"  0571";"  1";" 180.60";;;;;;;"1044545.26";" 333908.30";18/1/1994 0:00:00
"AN5740004A";"7244";;"CHOROCHORO";;"092110";"643220";"HIGINIO GOMEZ";"0571";;;"   6.00";"  0972";;;;;;;;;"1034235.22";" 330995.55";18/1/1994 0:00:00
"AN5740005C";"7244";;"HDA BUENA VISTA";;"092110";"643205";"FCO  VICENTE";"0571";"   6.0";;"   4.00";"  0972";;;;;;;;;"1034233.22";" 331453.25";18/1/1994 0:00:00
"AN5741001C";"7244";;"HDA LAS CABES";;"093200";"643630";"CRUZ PEREZ";"0571";;;;"  0571";;;;;;;;;"1054239.22";" 323459.13";18/1/1994 0:00:00
"AN5741002A";"7244";;"HDA ROBLE QUEMADO";;"092302";"644611";"J MARTINEZ V";;"  90.0";;;"  0571";;" 113.00";;;;;;;"1037795.47";" 305655.01";18/1/1994 0:00:00
"AN5741003A";"7244";;"ARAGUA DE BARCELONA";;"092702";"644959";"INOS";;;;;"  0571";;"  79.30";;;;;;;"1045205.48";" 298736.34";18/1/1994 0:00:00
"AN5742001C";"7244";;"HDA SN ANTONIO";;"092805";"645640";"PEDRO GARRON";;;"   4.0";"   1.00";"  0571";;"  75.10";;;;;;;"1047207.62";" 286512.65";18/1/1994 0:00:00
"AN5742002A";"7244";;"ARAGUA DE BARCELONA";;"092705";"645031";"INOS";;;;;"  1270";;" 100.00";;;;;;;"1045302.81";" 297760.54";18/1/1994 0:00:00
"AN5744001A";"7144";;"HDA EL LIMON";;"092051";"651806";"MARIA DE MORALES";;"  30.0";;"   6.00";"  1270";;"  43.00";;;;;;;"1034107.90";" 247185.80";18/1/1994 0:00:00
"AN5834001R";"7441";;"RIO MORICHAL LARGO";;"082800";"633910";;;;;;;;;;;;;;;" 935959.90";" 428144.25";18/1/1994 0:00:00
"AN5834003A";"7441";;"MORON VIA CARIBI";;"082955";"633705";"SUNIGA FRANCISCO";;;;;;"  2";" 130.00";;;;;;;" 939485.49";" 431972.13";18/1/1994 0:00:00
"AN5837001A";"7344";;"HTO EL GUAMO";;"093930";"640625";;;;;;"  0972";;;;;;;;;"1067845.89";" 378547.27";18/1/1994 0:00:00
"AN5837002A";"7344";;"LA ISLA";;"093610";"640302";"LA COMUNIDAD";;;;"  12.00";"  0972";;;;;;;;;"1061683.00";" 384716.02";18/1/1994 0:00:00
"AN5837003C";"7344";;"VILLA GISELA";;"093945";"640727";"G DE HERNANDEZ";;;;"   2.00";"  0972";;;;;;;;;"1068312.83";" 376658.95";18/1/1994 0:00:00
"AN5838001A";"7344";;"STA ROSA";;"093438";"641745";"ACUERUR";;"  41.0";;"   7.00";"  0571";"  8";" 288.20";;;;;;;"1058948.80";" 357785.57";18/1/1994 0:00:00
"AN5838002A";"7344";;"HTO BUENOS AIRES";;"093120";"641732";"LUIS OLIVERO";;"  30.0";;;"  1270";;;;;;;;;"1052864.94";" 358159.18";18/1/1994 0:00:00
"AN5838003A";"7344";;"HTO COLNOCAL";;"093001";"641820";"ABELARDO OLIVERO";;"  60.0";;"  15.00";"  0571";;" 311.00";;;;;;;"1050443.61";" 356686.27";18/1/1994 0:00:00
"AN5839001A";"7344";;"CAMUARE STA ROSA";;"093449";"642209";"MATIAS GARCIA";;"  44.0";;"  15.00";"  0571";;" 226.20";;;;;;;"1059317.88";" 349737.35";18/1/1994 0:00:00
"AN5839002A";"7344";;"HTO EL CARUTICO";;"093550";"642412";"RUBEN LEPAGE";;"  51.0";;;"  0571";"  7";" 203.00";;;;;;;"1061206.93";" 345994.59";18/1/1994 0:00:00
"AN5839003A";"7344";;"HTO RIO SECO";;"093852";"642630";"ATILIA GUZMAN";;"  60.0";;"  24.00";"  0571";;" 161.20";;;;;;;"1066815.58";" 341810.48";18/1/1994 0:00:00
"AN5839004A";"7344";;"HTO LA LOMA";;"093639";"642523";"JOSE MARTINEZ";;"  62.0";;"  27.00";"  0571";"  1";" 209.50";;;;;;;"1062721.15";" 343836.04";18/1/1994 0:00:00
"AN5839005A";"7344";;"HTO RIO SECO";;"093755";"642630";"JESUS ARREAZA";;;;;"  0972";"  1";;;;;;;;"1065064.48";" 341803.10";18/1/1994 0:00:00
"AN5839006A";"7344";;"HTO LA LOMA";;"093726";"642606";"JULIO FEBRES";;"  60.0";;"  27.00";"  0972";;;;;;;;;"1064170.49";" 342531.05";18/1/1994 0:00:00
"AN5840001A";"7244";;"EL ROBLE";;"093159";"643700";"FOPE";;" 100.0";;"  33.00";"  1270";"  3";" 160.00";"  55.00";;;;;;"1054212.76";" 322544.03";18/1/1994 0:00:00
"AN5841001A";"7244";;"CAS EL GUAMO";;"093601";"644106";"FOMENTO";;"  80.0";;"  38.00";"  1270";;" 143.60";;;;;;;"1061683.86";" 315077.65";18/1/1994 0:00:00
"AN5841002A";"7244";;"LOS CARIACOS";;"093658";"644550";"MANUEL BARRIOS";"1270";;;"  17.00";"  0571";;" 113.00";;;;;;;"1063478.70";" 306426.35";18/1/1994 0:00:00
"AN5841003A";"7244";;"FDO  LAMBEDERO";;"093012";"644300";"MIGUEL URBANO";"0571";"  60.0";;"  31.00";"  0571";;" 177.80";;;;;;;"1050978.13";" 311548.05";18/1/1994 0:00:00
"AN5842001C";"7244";;"HTO SN  JOSE";;"093511";"645856";"J A VALLADARES";;;;"   3.00";"  1270";;;;;;;;;"1060321.61";" 282438.33";18/1/1994 0:00:00
"AN5844001A";"7144";"0501";"HTO EL MAMON";;"093302";"651145";"PEDRO A CAPIELO";;"  60.0";;"  10.60";"  0571";;"  28.50";"  16.58";;;;;;"1056499.52";" 258957.48";18/1/1994 0:00:00
"AN5844002A";"7144";"0501";"HTO MADRE VIEJA";;"0824";"6515";"GUILLERMO RIVAS";;" 150.0";;"  10.60";"  0475";;;;;;;;;" 929240.25";" 252228.30";18/1/1994 0:00:00
"AN5844004A";"7141";"1106";"ZUATA";;"082228";"651143";"ACUERUR";;"  98.0";;"   8.00";"  0185";" 21";"  85.00";;;;;;;" 926378.77";" 258241.43";18/1/1994 0:00:00
"AN5844003A";"7141";"1106";"ZUATA";;"082205";"651030";"MARAVEN";;;;;"  0185";;;;;;;;;" 925659.54";" 260471.68";18/1/1994 0:00:00
"AN5937001A";"7345";;"URICA";;"094257";"640042";"EJEC DEL EDO";;"  23.0";"  21.0";"   4.00";"  0671";"  7";;"  10.30";;;;;;"1074171.76";" 389021.01";18/1/1994 0:00:00
"AN5938001A";"7345";;"BOMBA GULF LA CEIBA";;"094200";"641400";"L DE AMBROSIO";;"  35.0";;"  14.00";"  0571";;;;;;;;;"1072501.21";" 364694.76";18/1/1994 0:00:00
"AN5938002A";"7345";;"HTO GUATAPARO";;"094100";"641230";"DIEGO BARRIOS";;"  40.0";;"  16.00";"  0571";;" 329.50";;;;;;;"1070648.26";" 367431.28";18/1/1994 0:00:00
"AN5938003A";"7345";;"PIRIPIRE";;"094410";"641517";"EJEC DEL EDO";;"  98.0";;"  32.00";"  0571";;" 235.00";;;;;;;"1076503.26";" 362362.67";18/1/1994 0:00:00
"AN5938004A";"7345";;"CASAS VIEJAS";;"094230";"641454";"PEDRO BARRIOS";;;;;"  0972";;;;;;;;;"1073428.79";" 363052.30";18/1/1994 0:00:00
"AN5938005A";"7345";;"FDO SN FRANCISCO";;"094320";"641454";"L RONDON I";;"  35.0";;;"  0972";;;;;;;;;"1074964.73";" 363057.95";18/1/1994 0:00:00
"AN5940001A";"7245";;"SN  MATEO";;"094408";"643212";"ACUERUR";;"  77.0";;;"  0272";"  6";" 102.60";;;;;;;"1076569.28";" 331427.97";18/1/1994 0:00:00
"AN5940002A";"7245";;"HDA LA ROMEREÑA";;"094113";"643654";"A SOSA ROJAS";;"  99.0";;"  26.00";"  0272";"  1";" 132.70";"  30.00";;;;;;"1071232.65";" 322807.14";18/1/1994 0:00:00
"AN5940003A";"7245";;"MORENO EL CARITO";;"094925";"693908";"FOMENTO REGIONAL";;"  70.0";;"   8.00";"  0272";;;;;;;;;"1085992.13";" 428476.85";18/1/1994 0:00:00
"AN5940004A";"7245";;"HTO CHAPARRAL";;"094325";"643240";"JOSE ALI GUZMAN";;"  50.0";;;"  0272";;;;;;;;;"1075252.09";" 330568.53";18/1/1994 0:00:00
"AN5940005A";"7245";;"HDA LA TORTA";;"094025";"643042";"GERMAN GUILLENT";;"  42.0";;"  11.00";"  0272";;;;;;;;;"1069705.91";" 334140.59";18/1/1994 0:00:00
"AN5940006A";"7245";;"HDA LARUBIA SN MATEO";;"094005";"633055";"O HERNANDEZ";;"  54.0";;"  24.00";"  0272";;;;;;;;;"1068766.64";" 443468.53";18/1/1994 0:00:00
"AN5940007A";"7245";;"HDA CARRIZAL";;"094035";"643227";"ALEJANDRO ROJAS";;"  60.0";;"   8.00";"  0272";;;;;;;;;"1070027.47";" 330941.10";18/1/1994 0:00:00
"AN5940008A";"7245";;"HTO LOS RAIZONES";;"094128";"643417";"PEDRO C ALFARO";;"  51.0";;"  10.00";"  0272";;;;;;;;;"1071671.09";" 327595.30";18/1/1994 0:00:00
"AN5940009A";"7245";"0901";"CARRETA EL CARITO";;"094428";"643530";"ROGER ROMERO C";"0577";"  53.0";;;"  0577";;;"  26.80";;;"  6";;;"1077211.61";" 325395.92";18/1/1994 0:00:00
"AN5940010A";"7245";"0901";"ROMEREÑA FDO BELLO C";;"094452";"643520";"ARMANDO RODRIGUE";"0577";" 101.0";;"  20.00";"  0577";;;;;;;;;"1077947.53";" 325704.17";18/1/1994 0:00:00
"AN5940011A";"7245";"0901";"ROMEREÑA FDO BELLO C";;"094502";"643532";"ARMANDO RODRIGUE";"0577";;;"  13.00";"  0577";;;;;;"  6";;;"1078256.49";" 325339.87";18/1/1994 0:00:00
